gpsDate,latitude,longitude,Power_Mode,Fuel_Consum,GD_Engine_Temp,Steering_Angle_Speed,Transmission_Type,Vehicle_Speed,Engine_Speed,Brake_Control_Volume,Radar_Cruise_State,Streering_Angle_Degree,Odometer_Reading,Hood_Courtesy,Passenger_AC_Value,Driver_AC_Value,Fuel_Gauge,Rear_Fog_Light,Front_Fog_Light,Lounge_Illum_Light,Front_Dome_Light,Slide_Roof,Passenger_Window_State,RR_Window_State,Driver_Window_State,RL_Window_State,AccelFB,AccelLR,Inlet_Switch_Indicator,AC_Blower_Level,WhilteLine_Left,LKA_Steering_Support,WhilteLine_Right
2017-03-03T14:10:45,33.6392904,-112.2276302,0,0,70.5,-8.052,3,1.460222302,0,0,1,-409.5,16446,,,,,,,,,,,,,,0.00E+00,0.00E+00,,,2,0,2
2017-03-03T14:10:46,33.6392904,-112.2276367,0,0,70.5,-0.244,3,1.211673825,0,0,1,-493.5,,,,,,,,,,,,,,,-0.076134178,-0.076134178,,,,,
2017-03-03T14:10:47,33.6392882,-112.2276432,0,0,70.5,4.392,3,1.068758451,0,0,1,-492,16446,,70,66,,,,,,,,,,,-0.177646416,-0.177646416,,,2,0,2
2017-03-03T14:10:48,33.6392882,-112.2276497,0,0,70.5,6.832,3,1.236528673,0,0,1,-492,,,,,,,,,,,,,,,,,,,,,
2017-03-03T14:10:49,33.6392882,-112.2276563,0,0,70.5,4.392,3,1.230314961,0,0.08,1,-489,16446,,,,,,,,,,,,,,-0.076134178,-0.076134178,,,2,0,2
2017-03-03T14:10:50,33.6392882,-112.2276606,0,0,70.5,2.44,3,0,0,0.1,1,-307.5,,,,,,,,,,,,,,,-0.355292832,-0.355292832,,,2,0,2
2017-03-03T14:10:51,33.6392882,-112.2276671,0,0,,2.196,3,0,0,0.08,1,-12,16446,,,,72,,,1,0,,,,,,-0.025378059,-0.025378059,,,,,
2017-03-03T14:10:52,33.6392882,-112.2276671,0,0,70.5,2.684,3,0,0,0.08,1,9,,,70,66,,,,,,,,,,,-0.076134178,-0.076134178,,,2,0,2
2017-03-03T14:10:53,33.6392882,-112.2276671,0,0,70.5,7.076,3,0,0,0.08,1,10.5,16446,,,,,,,,,,,,,,,,,,,,
2017-03-03T14:10:54,33.6392882,-112.2276671,0,0,71,13.176,3,0,0,0.02,1,76.5,,0,,,,0,1,,,,,,,,,,,,2,0,2
2017-03-03T14:10:55,33.6392882,-112.2276671,,0,71.5,17.812,3,1.050117315,0,0,1,382.5,16446,,,,,,,,,,,,,,0.609073427,0.609073427,,,2,0,2
2017-03-03T14:10:56,33.6392882,-112.2276671,0,0,72,17.08,3,3.603952915,0,0,1,466.5,,,,,,,,,,,,,,,0.888232081,0.888232081,,,2,0,2
2017-03-03T14:10:57,33.6392839,-112.2276649,0,0.382,72,11.956,3,5.797393224,1135.9375,0,1,381,16446,,70,66,,,,,,,,,,,1.370415211,1.370415211,,,,,
2017-03-03T14:10:58,33.639273,-112.2276606,0,0.6625,72,10.98,3,7.593155969,1121.09375,0,1,181.5,16446,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:10:59,33.6392513,-112.2276606,0,0.706,72,5.612,3,9.059591983,1208.59375,0,1,25.5,,,,,,,,,,,,,,,0.710585665,0.710585665,,,2,0,2
2017-03-03T14:11:00,33.6392209,-112.2276628,0,0.525,72,0.732,3,8.866966913,1122.65625,0.06,1,0,16446,,,,,,,,,,,,,,-0.735963724,-0.735963724,,,2,0,2
2017-03-03T14:11:01,33.639184,-112.2276671,0,0.2615,,0.244,3,7.425385747,1189.84375,0.04,1,-49.5,16446,,,,72,,,1,0,,,,,,,,,,,,
2017-03-03T14:11:02,33.6391471,-112.2276714,0,0.2485,72.5,0,3,6.772945995,1141.40625,0,1,-196.5,,,,,,,,,,,,,,,-0.228402535,-0.228402535,,,2,0,2
2017-03-03T14:11:03,33.6391168,-112.2276736,0,0.568,73,0.488,3,7.98461982,1125.78125,0,1,-330,16446,,,,,,,,,,,,,,0.203024476,0.203024476,,,,,
2017-03-03T14:11:04,33.6390885,-112.2276671,0,0.973,74,0.732,3,9.519406665,1312.5,0,1,-298.5,16446,,,,,0,1,,,,,,,,,,,,2,0,2
2017-03-03T14:11:05,33.6390625,-112.2276476,0,1.5865,74.5,0.732,3,12.75053686,1514.0625,0,1,-126,16446,0,,,,,,,,,,,,,1.827220281,1.827220281,,,,,
2017-03-03T14:11:06,33.6390451,-112.2276063,0,1.6835,75,1.22,3,15.75797344,1639.84375,0,1,12,16446,,,,,,,,,,2,2,2,2,,,,,2,0,2
2017-03-03T14:11:07,33.6390365,-112.2275477,0,1.3115,76,1.22,3,17.85199435,1331.25,0,1,12,,,70,66,,,,,,,,,,,0.761341784,0.761341784,,,,,
2017-03-03T14:11:08,33.6390278,-112.227474,0,0.642,76.5,0.244,3,17.98869602,1191.40625,0,1,3,16446,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:11:09,33.6390104,-112.2273893,0,0.244,77,0.488,3,16.82051817,1311.71875,0.06,1,-3,,,,,,,,,,,,,,,-1.015122379,-1.015122379,,,,,
2017-03-03T14:11:10,33.6389952,-112.2273047,0,0.216,77.5,0.976,3,14.39095681,1095.3125,0.06,1,-3,16446,,,,,,,,,,,,,,-1.142012676,-1.142012676,,,2,0,2
2017-03-03T14:11:11,33.63898,-112.2272222,0,0.2645,78,0.244,3,12.06702855,1148.4375,0.02,1,1.5,16446,,,,,,,1,0,,,,,,,,,,,,
2017-03-03T14:11:12,33.638967,-112.2271528,0,0.262,78.5,0.244,3,10.07864074,1166.40625,0.02,1,-4.5,,,70,66,,,,,,,,,,,-0.583695368,-0.583695368,,,2,0,2
2017-03-03T14:11:13,33.6389562,-112.2270942,0,0.2685,79,0.732,3,8.95395888,1185.15625,0,1,0,16446,,,,,,,,,,,,,,,,,,,,
2017-03-03T14:11:14,33.6389475,-112.2270443,0,0.2735,79.5,0.732,3,8.282877993,1045.3125,0,1,57,16446,,,,,0,1,,,,,,,,,,,,2,0,2
2017-03-03T14:11:15,33.638941,-112.227003,0,0.4865,80,0.976,3,8.599777301,1067.96875,0,1,174,,,,,,,,,,,,,,,0.380670892,0.380670892,,,2,0,2
2017-03-03T14:11:16,33.6389323,-112.226964,0,0.6855,80.5,0.244,3,9.805237414,1218.75,0,1,288,16446,0,,,,,,,,,,,,,,,,,,,
2017-03-03T14:11:17,33.6389171,-112.2269314,0,0.7395,81,0.732,3,11.55750418,1291.40625,0,1,180,16446,,70,66,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:11:18,33.6388867,-112.2269054,0,1.1585,81.5,0.488,3,14.13619462,1440.625,0,1,72,,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:11:19,33.6388411,-112.2268924,0,1.6045,82,0.244,3,16.98207468,1403.125,0,1,19.5,16446,,,,,,,,,,,,,,,,,,,,
2017-03-03T14:11:20,33.6387847,-112.2268859,0,0.6515,83,0.488,3,17.42324823,1159.375,0,1,6,16446,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:11:21,33.6387153,-112.226888,0,0.264,83,0.488,3,16.69624394,1062.5,0.12,1,4.5,,,,,72,,,1,0,,,,,,,,,,,,
2017-03-03T14:11:22,33.6386437,-112.2268924,0,0.246,83.5,0.976,3,13.25384753,1102.34375,0.06,1,6,16446,,,,,,,,,,,,,,-1.928732519,-1.928732519,,,2,0,2
2017-03-03T14:11:23,33.6385764,-112.2268967,0,0.244,84,0.488,3,10.14077786,1123.4375,0.04,1,1.5,,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:11:24,33.6385221,-112.226901,0,0.2505,84.5,0.976,3,6.07701026,1116.40625,0,1,-13.5,16446,,,,,,,,,,,,,,-1.167390735,-1.167390735,,,,,
2017-03-03T14:11:25,33.6384809,-112.2269054,0,0.261,85,0.976,3,4.082408733,1157.03125,0,1,-15,16446,,,,,0,1,,,,,,,,-0.076134178,-0.076134178,,,2,0,2
2017-03-03T14:11:26,33.6384549,-112.2269076,0,0.264,85.5,0.732,3,4.411735465,1160.9375,0,1,60,,,,,,,,,,,,,,,0.203024476,0.203024476,,,2,0,2
2017-03-03T14:11:27,33.6384375,-112.2269097,0,0.322,85.5,0.488,3,6.424978128,1120.3125,0,1,261,16446,0,70,66,,,,,,,,,,,,,,,,,
2017-03-03T14:11:28,33.6384201,-112.2269119,0,0.669,86,0.732,3,8.686769267,1296.875,0,1,279,16446,,,,,,,,,,,,,,1.040500438,1.040500438,,,2,0,2
2017-03-03T14:11:29,33.6383984,-112.2269249,0,1.1255,86,1.464,3,11.29652827,1428.90625,0,1,231,,,,,,,,,,,,,,,,,,,,,
2017-03-03T14:11:30,33.6383767,-112.2269531,0,2.037,86.5,1.952,3,15.66476776,2173.4375,0,1,87,16446,,,,,,,,,,,,,,2.461671768,2.461671768,,,2,0,2
2017-03-03T14:11:31,33.6383594,-112.2270009,0,2.8625,86.5,2.684,3,20.54253162,2557.8125,0,1,22.5,16446,,,,,,,1,0,,,,,,2.334781471,2.334781471,,,,,
2017-03-03T14:11:32,33.6383507,-112.2270725,0,3.087,87,2.44,3,24.84242027,2407.8125,0,1,0,16446,,70,66,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:11:33,33.6383485,-112.2271701,0,2.709,87,2.44,3,28.16675614,2089.84375,0,1,-1.5,,,,,,,,,,,,,,,1.319659092,1.319659092,,,,,
2017-03-03T14:11:34,33.6383464,-112.2272895,0,2.237,87.5,2.928,3,30.33534161,1938.28125,0,1,6,16446,,,,,,,,,,,,,,,,,,1,0,1
2017-03-03T14:11:35,33.6383464,-112.227424,0,0.4955,87.5,1.952,3,30.37262388,1048.4375,0,1,-1.5,,,,,,,,,,,,,,,-0.050756119,-0.050756119,,,2,0,1
2017-03-03T14:11:36,33.6383442,-112.2275716,0,0.2885,88,2.928,3,29.71397041,1153.125,0.02,1,-1.5,16446,,,,,0,1,,,,,,,,-0.304536714,-0.304536714,,,2,0,2
2017-03-03T14:11:37,33.6383442,-112.2277192,,0.203,88,2.44,3,28.64521196,1178.90625,0.02,1,3,16446,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:11:38,33.6383442,-112.2278668,0,0.21,88,2.684,3,27.2595542,1055.46875,0.02,1,0,,0,,,,,,,,,,,,,-0.659829546,-0.659829546,,,,,
2017-03-03T14:11:39,33.6383398,-112.2280078,0,0.2365,88.5,2.196,3,25.66884395,1091.40625,0.04,1,0,16446,,,,,,,,,,,,,,-0.812097903,-0.812097903,,,2,0,2
2017-03-03T14:11:40,33.6383398,-112.2281424,0,0.241,88.5,1.952,3,23.5561819,1076.5625,0.08,1,1.5,,,,,,,,,,,,,,,-1.091256557,-1.091256557,,,2,0,2
2017-03-03T14:11:41,33.6383377,-112.2282682,0,0.2375,88.5,2.44,3,20.67301957,1067.96875,0.12,1,-1.5,16446,,,,72,,,1,0,,,,,,-1.522683568,-1.522683568,,,2,0,2
2017-03-03T14:11:42,33.6383355,-112.2283854,0,0.2415,89,2.928,3,16.97586097,1053.90625,0.14,1,1.5,16446,,70,66,,,,,,,,,,,-1.801842222,-1.801842222,,,2,0,2
2017-03-03T14:11:43,33.6383333,-112.2284874,0,0.238,89,1.22,3,12.88102482,1060.9375,0.14,1,1.5,,,,,,,,,,,,,,,-1.852598341,-1.852598341,,,,,
2017-03-03T14:11:44,33.6383312,-112.2285699,0,0.2455,,0.732,3,8.786188658,1057.8125,0.06,1,1.5,16446,,,,,,,,,,,,,,-1.852598341,-1.852598341,,,2,0,2
2017-03-03T14:11:45,33.6383312,-112.2286372,0,0.247,89.5,1.464,3,5.59234073,1071.09375,0,1,-1.5,,,,,,,,,,,,,,,-1.39579327,-1.39579327,,,,,
2017-03-03T14:11:46,33.6383268,-112.2286806,0,0.2455,89.5,0.488,3,3.119283385,1080.46875,0.02,1,-3,16446,,,,,,,,,,,,,,-0.9389882,-0.9389882,,,2,0,2
2017-03-03T14:11:47,33.6383268,-112.2287088,0,0.251,90,0.244,3,1.180605265,1085.9375,0.02,1,-3,,,,,,0,1,,,,,,,,-0.96436626,-0.96436626,,,,,
2017-03-03T14:11:48,33.6383268,-112.2287261,0,0,90,1.22,3,0,981.25,0.02,1,-3,16446,0,,,,,,,,,,,,,0.126890297,0.126890297,,,2,0,2
2017-03-03T14:11:49,33.638329,-112.2287305,0,0.348,90.5,1.22,3,0,1180.46875,0.04,1,-3,,,,,,,,,,,,,,,0.00E+00,0.00E+00,,,,,
2017-03-03T14:11:50,33.6383268,-112.2287305,0,0.2985,91,0.732,3,0,832.8125,0.04,1,-3,16446,,,,,,,,,,,,,,0.050756119,0.050756119,,,2,0,2
2017-03-03T14:11:51,33.638329,-112.2287305,0,0,91,0.488,3,0,0,0.1,1,-3,16446,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:11:52,33.638329,-112.2287305,0,0,91.5,0.244,3,0,0,0.1,1,-3,,,70,66,,,,1,0,,,,,,0.050756119,0.050756119,,,,,
2017-03-03T14:11:53,33.638329,-112.2287305,0,0,91.5,0.488,3,0,0,0.1,1,-3,16446,,,,,,,,,,,,,,0.050756119,0.050756119,,,2,0,2
2017-03-03T14:11:54,33.638329,-112.2287305,0,0,92,0.244,3,0,0,0.1,1,-3,16446,,,,,,,,,,,,,,0.050756119,0.050756119,,,,,
2017-03-03T14:11:55,33.638329,-112.2287305,0,0,92,-0.976,3,0,0,0.08,1,-3,,,,,,,,,,,,,,,0.050756119,0.050756119,,,2,0,2
2017-03-03T14:11:56,33.6383312,-112.2287305,0,0,92,-0.488,3,0,0,0.08,1,-3,16446,,,,,,,,,,,,,,0.050756119,0.050756119,,,2,0,2
2017-03-03T14:11:57,33.6383312,-112.2287305,0,0,92,1.708,3,0,0,0.08,1,-3,16446,,70,66,,,,,,,,,,,0.050756119,0.050756119,,,,,
2017-03-03T14:11:58,33.6383312,-112.2287305,0,0,92.5,1.952,3,0,0,0.1,1,-3,,,,,,0,1,,,,,,,,0.050756119,0.050756119,,,2,0,2
2017-03-03T14:11:59,33.6383312,-112.2287283,0,0,92.5,1.708,3,0,0,0.1,1,-3,16446,0,,,,,,,,,,,,,0.050756119,0.050756119,,,2,0,2
2017-03-03T14:12:00,33.6383312,-112.2287283,0,0,92.5,1.22,3,0,0,0.08,1,-3,16446,,,,,,,,,,,,,,0.025378059,0.025378059,,,,,
2017-03-03T14:12:01,33.6383312,-112.2287283,0,0,92.5,0.488,3,0,0,0.08,1,-3,,,,,72,,,,,,,,,,0.050756119,0.050756119,,,2,0,2
2017-03-03T14:12:02,33.6383312,-112.2287283,0,0,,-1.708,3,0,0,0.08,1,-3,16446,,,,,,,1,0,,,,,,0.050756119,0.050756119,,,,,
2017-03-03T14:12:03,33.638329,-112.2287283,0,0,92,-9.516,3,0,0,0.08,1,-3,,,,,,,,,,,,,,,0.050756119,0.050756119,,,2,0,2
2017-03-03T14:12:04,33.638329,-112.2287283,0,0,92,-18.056,3,0,0,0,1,-3,16446,,,,,,,,,,,,,,0.304536714,0.304536714,,,2,0,2
2017-03-03T14:12:05,33.638329,-112.2287283,0,0,92,-24.4,3,2.603545295,0,0,1,-3,16446,,,,,,,,,,,,,,,,,,,,
2017-03-03T14:12:06,33.638329,-112.2287283,0,1.2985,92,-20.008,3,7.524805138,1452.34375,0,1,-1.5,,,,,,,,,,,,,,,2.943854898,2.943854898,,,2,0,2
2017-03-03T14:12:07,33.638329,-112.2287391,0,2.2505,92,-4.88,3,13.80686789,2054.6875,0,1,-1.5,16446,,70,66,,,,,,,,,,,2.588562065,2.588562065,,,,,
2017-03-03T14:12:08,33.6383268,-112.2287739,0,2.662,92,6.1,3,19.20036984,2359.375,0,1,-1.5,16446,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:12:09,33.6383268,-112.228839,0,2.822,92,15.86,3,23.79230295,2514.84375,0,1,-1.5,,,,,,0,1,,,,,,,,2.131756995,2.131756995,,,2,0,2
2017-03-03T14:12:10,33.6383247,-112.2289301,0,2.6425,92,23.668,3,27.87471168,2371.875,0,1,-1.5,16446,0,,,,,,,,,,,,,,,,,,,
2017-03-03T14:12:11,33.6383225,-112.229043,0,2.992,91.5,17.08,3,31.61536626,2670.3125,0,1,0,16446,,,,,,,,,,,,,,1.852598341,1.852598341,,,2,0,2
2017-03-03T14:12:12,33.6383203,-112.2291753,0,2.719,92,6.1,3,34.75329078,2245.3125,0,1,3,,,70,66,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:12:13,33.6383181,-112.2293273,0,2.3825,,1.952,3,36.97779965,1865.625,0,1,1.5,16446,,,,,,,1,0,,,,,,0.913610141,0.913610141,,,2,0,2
2017-03-03T14:12:14,33.6383138,-112.2294944,0,1.511,92,0.732,3,38.35102998,1478.125,0,1,0,,,,,,,,,,,,,,,0.710585665,0.710585665,,,,,
2017-03-03T14:12:15,33.6383116,-112.2296723,0,1.518,92,0.976,3,39.42600215,1482.03125,0,1,0,16446,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:12:16,33.6383095,-112.2298611,0,1.297,91,0.976,3,40.43262348,1375,0,1,-1.5,16446,,,,,,,,,,,,,,0.685207606,0.685207606,,,,,
2017-03-03T14:12:17,33.6383073,-112.2300521,0,1.356,91.5,-0.244,3,41.33982542,1382.03125,0,1,-1.5,,,70,66,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:12:18,33.6383051,-112.2302496,0,1.3855,92,1.464,3,42.24081365,1408.59375,0,1,-3,16446,,,,,,,,,,,,,,0.507561189,0.507561189,,,,,
2017-03-03T14:12:19,33.6382986,-112.230447,0,0.663,92,1.708,3,42.3215919,1067.1875,0,1,0,16446,,,,,0,1,,,,,,,,-0.025378059,-0.025378059,,,2,0,2
2017-03-03T14:12:20,33.6382921,-112.2306554,,0,91.5,0.976,3,41.45167223,182.03125,0,1,1.5,,,,,,,,,,,,,,,,,,,,,
2017-03-03T14:12:21,33.6382834,-112.2308594,0,0,92,0.732,3,40.48854689,0,0,1,3,16446,0,,,72,,,,,,,,,,-0.304536714,-0.304536714,,,2,0,2
2017-03-03T14:12:22,33.6382747,-112.2310655,0,0,92,0.976,3,39.6621232,0,0,1,3,16446,,,,,,,,,,,,,,-0.203024476,-0.203024476,,,2,0,2
2017-03-03T14:12:23,33.6382704,-112.2312674,0,0,92,0,3,38.73628012,0,0,1,1.5,,,,,,,,1,0,,,,,,,,,,2,0,2
2017-03-03T14:12:24,33.6382661,-112.2314627,0,0,92.5,0,3,37.22634813,0,0.04,1,1.5,16446,,,,,,,,,,,,,,-1.040500438,-1.040500438,,,,,
2017-03-03T14:12:25,33.6382639,-112.2316536,0,0,92.5,0,3,34.921061,0,0.06,1,1.5,16447,,,,,,,,,,,,,,-1.192768795,-1.192768795,,,2,0,2
2017-03-03T14:12:26,33.6382617,-112.2318381,0,0,92.5,0,3,32.10003579,0,0.06,1,4.5,16447,,,,,,,,,,,,,,-1.294281033,-1.294281033,,,1,0,1
2017-03-03T14:12:27,33.6382595,-112.2320095,,0,93,-7.076,3,29.14852263,0,0.06,1,0,16447,,70,66,,,,,,,,,,,-1.42117133,-1.42117133,,,1,0,1
2017-03-03T14:12:28,33.6382595,-112.232168,0,0,93,-12.444,3,25.97331584,0,0.04,1,0,16447,,,,,,,,,,,,,,-1.39579327,-1.39579327,,,2,0,2
2017-03-03T14:12:29,33.6382595,-112.2323134,0,0,,-17.812,3,23.00316154,0,0.06,1,0,16447,,,,,,,,,,,,,,-1.497305508,-1.497305508,,,2,0,2
2017-03-03T14:12:30,33.6382595,-112.2324414,0,0,93,-18.788,3,19.85280959,0,0.02,1,-1.5,,,,,,0,1,,,,,,,,-1.446549389,-1.446549389,,,2,0,2
2017-03-03T14:12:31,33.6382595,-112.2325543,0,0,93,-17.812,3,16.63410682,0,0.04,1,1.5,16447,0,,,72,,,,,,,,,,-1.548061627,-1.548061627,,,2,0,2
2017-03-03T14:12:32,33.6382574,-112.2326519,0,0,93,-8.784,3,13.3967629,0,0.08,1,0,16447,,70,66,,,,,,,,,,,-1.522683568,-1.522683568,,,,,
2017-03-03T14:12:33,33.6382574,-112.2327344,0,0,93,-3.416,3,10.24019725,0,0.02,1,4.5,,,,,,,,1,0,,,,,,-1.345037152,-1.345037152,,,2,0,2
2017-03-03T14:12:34,33.6382552,-112.2328038,0,0,93.5,0,3,7.742285055,0,0,1,3,16447,,,,,,,,,,,,,,-0.837475962,-0.837475962,,,2,0,2
2017-03-03T14:12:35,33.6382552,-112.2328537,0,0,93.5,0.488,3,6.250994194,0,0,1,1.5,16447,,,,,,,,,,,,,,-0.634451487,-0.634451487,,,,,
2017-03-03T14:12:36,33.6382552,-112.2328928,0,0,94,0.732,3,4.790771892,0,0.02,1,1.5,16447,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:12:37,33.6382552,-112.2329232,0,0,94,1.464,3,3.529388372,0,0.02,1,1.5,,,,,,,,,,,,,,,-0.406048951,-0.406048951,,,,,
2017-03-03T14:12:38,33.6382552,-112.232947,0,0,94,1.464,3,2.448202497,0,0.02,1,1.5,16447,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:12:39,33.6382552,-112.2329666,0,0,,2.196,3,1.516145709,0,0,1,1.5,16447,,,,,,,,,,,,,,-0.076134178,-0.076134178,,,,,
2017-03-03T14:12:40,33.6382552,-112.2329774,0,0,94,0,3,2.156158037,0,0,1,1.5,,,,,,0,1,,,,,,,,1.015122379,1.015122379,,,2,0,2
2017-03-03T14:12:41,33.6382552,-112.2329861,0,1.089,93.5,-0.244,3,5.760110952,1442.96875,0,1,9,16447,,,,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:12:42,33.6382552,-112.2329948,0,1.2665,93.5,0.732,3,11.27788714,1415.625,0,1,7.5,16447,0,70,66,,,,,,,,,,,2.740830422,2.740830422,,,2,0,2
2017-03-03T14:12:43,33.6382552,-112.2330208,0,2.0205,93.5,0.488,3,17.28654657,2267.1875,0,1,-6,,,,,,,,1,0,,,,,,,,,,,,
2017-03-03T14:12:44,33.6382552,-112.2330707,0,2.5625,93.5,0.488,3,22.37557663,2207.8125,0,1,-7.5,16447,,,,,,,,,,,,,,2.182513114,2.182513114,,,2,0,2
2017-03-03T14:12:45,33.6382552,-112.233151,0,2.5845,93.5,0.732,3,26.12865863,2290.625,0,1,1.5,,,,,,,,,,,,,,,,,,,,,
2017-03-03T14:12:46,33.6382552,-112.2332552,0,0.9655,93.5,0.488,3,27.52674382,1200,0,1,1.5,16447,,,,,,,,,,,,,,0.735963724,0.735963724,,,2,0,2
2017-03-03T14:12:47,33.6382552,-112.2333789,0,1.1555,93.5,0.488,3,29.23551459,1340.625,0,1,1.5,16447,,70,66,,,,,,,,,,,,,,,2,0,2
2017-03-03T14:12:48,33.6382552,-112.2335135,0,2.035,93.5,0.976,3,31.50973316,1642.96875,0,1,0,,,,,,,,,,,,,,,1.218146854,1.218146854,,,,,
2017-03-03T14:12:49,33.6382552,-112.2336567,0,1.106,93.5,0.244,3,32.68412471,1134.375,0,1,4.5,16447,,,,,,,,,,,,,,,,,,1,0,1
2017-03-03T14:12:50,33.6382552,-112.2338064,0,1.6555,,0.732,3,34.19405671,1395.3125,0,1,-3,16447,,,,,0,1,,,,,,,,0.659829546,0.659829546,,,1,0,2
2017-03-03T14:12:51,33.6382552,-112.2339648,0,1.4385,93,0.244,3,35.39330311,1401.5625,0,1,-1.5,16447,,,,72,,,,,,,,,,,,,,1,0,1
2017-03-03T14:12:52,33.6382552,-112.2341319,0,0,93,0.976,3,35.23796031,124.21875,0,1,0,,0,70,66,,,,,,,,,,,-0.101512238,-0.101512238,,,2,0,1
2017-03-03T14:12:53,33.6382552,-112.2343034,0,0,93,2.196,3,34.69736737,0,0,1,-9,16447,,,,,,,1,0,,,,,,,,,,,,
2017-03-03T14:12:54,33.6382552,-112.234477,0,0,93.5,0.732,3,34.70358109,0,0,1,-7.5,16447,,,,,,,,,,,,,,0.203024476,0.203024476,,,2,0,1
2017-03-03T14:12:55,33.638253,-112.2346463,0,0.758,93.5,1.464,3,35.18825062,1065.625,0,1,0,16447,,,,,,,,,,,,,,,,,,,,
2017-03-03T14:12:56,33.6382444,-112.2348155,0,0,93.5,1.464,3,34.80300048,114.0625,0,1,7.5,16447,,,,,,,,,,,,,,0.00E+00,0.00E+00,,,2,0,1
2017-03-03T14:12:57,33.6382335,-112.2349891,0,0,93,0.732,3,34.17541557,0,0,1,7.5,,,70,66,,,,,,,,,,,,,,,,,
2017-03-03T14:12:58,33.6382248,-112.2351606,0,0,92.5,0.488,3,33.3054959,0,0,1,1.5,16447,,,,,,,,,,,,,,-0.380670892,-0.380670892,,,2,0,1
2017-03-03T14:12:59,33.6382205,-112.2353255,0,0,92.5,0.244,3,32.97616917,0,0,1,-4.5,,,,,,,,,,,,,,,,,,,,,
